episode,loss,reward,epsilon
41,4323.9368088979845,2805.825,0.9511625086284538
41,673417.7244201035,2194.5,0.9511625086284538
41,999257.5719942986,2234.3999999999996,0.9511625086284538
41,32213.129703123097,2718.9,0.9511625086284538
41,1194577.2180463984,1456.35,0.9511625086284538
41,65855.26184624543,2633.4,0.9511625086284538
41,48350.30221735449,2696.0999999999995,0.9511625086284538
41,16811.856672398055,2644.7999999999997,0.9511625086284538
41,71194.37794155705,2801.55,0.9511625086284538
41,44430.61325827621,2761.6499999999996,0.9511625086284538
41,76613.09258765468,2570.7,0.9511625086284538
41,97702.54766369527,2677.575,0.9511625086284538
41,46800.596475473605,2825.775,0.9511625086284538
41,18104.039521709354,2830.05,0.9511625086284538
41,18290.12563103959,2828.6249999999995,0.9511625086284538
41,28230.755168214127,2807.25,0.9511625086284538
41,15824.392375324871,2824.35,0.9511625086284538
41,49588.18113865862,2825.7749999999996,0.9511625086284538
41,1033842.9266556175,1912.3500000000001,0.9511625086284538
41,15918.308030171194,2815.8,0.9511625086284538
41,1078748.371730718,1732.7999999999997,0.9511625086284538
41,11791.59362176957,2824.35,0.9511625086284538
41,13094.642776657633,2745.9750000000004,0.9511625086284538
41,56565.79235330926,2691.825,0.9511625086284538
41,758931.8809088721,1845.375,0.9511625086284538
41,232531.54852194423,2375.4750000000004,0.9511625086284538
41,543507.6696946302,1802.6250000000002,0.9511625086284538
41,64050.900928239615,2777.325,0.9511625086284538
41,86957.55373269632,2827.2,0.9511625086284538
41,163358.83135192274,2727.4499999999994,0.9511625086284538
41,113046.68356224775,2696.1,0.9511625086284538
41,334424.91715209093,2374.05,0.9511625086284538
41,85546.2348864027,2576.3999999999996,0.9511625086284538
41,157594.887998512,2462.3999999999996,0.9511625086284538
41,72232.75005116689,2622.0,0.9511625086284538
41,306588.9813351993,2441.0249999999996,0.9511625086284538
41,7938.644882338303,2814.375,0.9511625086284538
41,8449.837710352298,2805.825,0.9511625086284538
41,12066.114592026806,2827.2,0.9511625086284538
41,504239.6552877224,2144.625,0.9511625086284538
41,5794.666585864525,2835.75,0.9511625086284538
41,679500.9947892553,2275.725,0.9511625086284538
41,29679.313020049995,2741.7,0.9511625086284538
41,15747.481957634394,2827.2,0.9511625086284538
41,177177.2491374408,2525.0999999999995,0.9511625086284538
41,211457.7876628173,2469.5249999999996,0.9511625086284538
41,3928.212517041672,2832.8999999999996,0.9511625086284538
41,972.6586211958654,2832.8999999999996,0.9511625086284538
41,736214.5412980018,1889.5499999999997,0.9511625086284538
41,4432.784334201978,2794.4249999999997,0.9511625086284538
41,30770.977519578002,2824.35,0.9511625086284538
41,713602.0386055284,1842.5249999999999,0.9511625086284538
41,792838.20976079,1925.1749999999997,0.9511625086284538
41,177403.69625250637,2422.5,0.9511625086284538
41,78417.21817492179,2550.75,0.9511625086284538
41,67228.17951228589,2549.325,0.9511625086284538
41,22941.93738660045,2830.05,0.9511625086284538
41,38868.814306118715,2802.9749999999995,0.9511625086284538
41,622607.3634705371,2094.75,0.9511625086284538
41,419208.3705460462,2261.4749999999995,0.9511625086284538
41,28522.7809994543,2830.0499999999997,0.9511625086284538
41,48561.09140134686,2639.1,0.9511625086284538
41,265587.28979933856,2359.8,0.9511625086284538
41,56160.27716189125,2654.775,0.9511625086284538
41,500775.8459335165,2158.875,0.9511625086284538
41,563469.5728216679,2184.525,0.9511625086284538
41,43840.700545955435,2787.3,0.9511625086284538
41,74509.446207879,2570.7,0.9511625086284538
41,18217.256846217482,2758.8,0.9511625086284538
41,16203.754752202472,2835.75,0.9511625086284538
41,47842.03930388468,2812.95,0.9511625086284538
41,30928.982984410588,2805.825,0.9511625086284538
41,390520.79637226,2368.35,0.9511625086284538
41,218239.3451467225,2536.5,0.9511625086284538
41,95853.82778473332,2525.1,0.9511625086284538
41,45835.84361193433,2726.0249999999996,0.9511625086284538
41,3827.17300532859,2820.075,0.9511625086284538
41,13150.287283313337,2822.9249999999997,0.9511625086284538
41,7771.819725767596,2818.65,0.9511625086284538
41,23574.629939860817,2644.7999999999997,0.9511625086284538
41,1057894.08128692,2059.125,0.9511625086284538
41,295460.0901019018,2184.5249999999996,0.9511625086284538
41,59149.85679477609,2810.1,0.9511625086284538
41,50625.25449237993,2790.1499999999996,0.9511625086284538
41,208804.49946744705,2232.975,0.9511625086284538
41,39909.94886973656,2761.6499999999996,0.9511625086284538
41,88067.84866787554,2765.9249999999997,0.9511625086284538
41,67239.40276055995,2788.7250000000004,0.9511625086284538
41,100653.75697811459,2190.225,0.9511625086284538
41,169736.84998579058,2505.15,0.9511625086284538
41,425614.7410830521,2302.8,0.9511625086284538
41,96108.61333175356,2530.8,0.9511625086284538
41,62608.537709880926,2832.9,0.9511625086284538
41,534785.4022598163,2047.7250000000001,0.9511625086284538
41,205730.01503159825,2379.75,0.9511625086284538
41,53673.07425955675,2490.9,0.9511625086284538
41,93353.77337823901,2426.7749999999996,0.9511625086284538
41,500269.2453515534,2281.425,0.9511625086284538
41,71667.03585943447,2790.1499999999996,0.9511625086284538
41,102770.19289127659,2805.825,0.9511625086284538
41,140904.44427483328,2821.5,0.9511625086284538
41,401101.5845299126,2153.1749999999997,0.9511625086284538
41,441865.08893862873,1975.0500000000002,0.9511625086284538
41,48837.43763760584,2821.5,0.9511625086284538
41,90034.00289262457,2810.1000000000004,0.9511625086284538
41,108153.21463608916,2824.35,0.9511625086284538
41,49282.5681889307,2764.5,0.9511625086284538
41,61707.24481700681,2832.8999999999996,0.9511625086284538
41,563162.8958568481,2230.125,0.9511625086284538
41,8846.185062121576,2828.6249999999995,0.9511625086284538
41,317765.9487690966,2385.4500000000003,0.9511625086284538
41,8858.15502440906,2807.25,0.9511625086284538
41,14092.47820345731,2743.125,0.9511625086284538
41,203918.05027488977,2479.5,0.9511625086284538
41,894379.7555385508,2200.2000000000003,0.9511625086284538
41,4631.022914781878,2730.3,0.9511625086284538
41,56185.32942823916,2686.125,0.9511625086284538
41,538654.4743015373,2275.725,0.9511625086284538
41,128086.157578827,2527.95,0.9511625086284538
41,3905.7657672284713,2754.5249999999996,0.9511625086284538
41,13099.560590161549,2832.8999999999996,0.9511625086284538
41,51399.11401685141,2617.725,0.9511625086284538
41,28014.005605117734,2830.05,0.9511625086284538
41,11256.803748938968,2820.075,0.9511625086284538
41,5505.600470788551,2808.6749999999997,0.9511625086284538
41,294027.0429440966,2356.95,0.9511625086284538
41,4607.514309937593,2812.95,0.9511625086284538
41,6757.594138279539,2785.875,0.9511625086284538
41,565415.4037434796,2331.2999999999997,0.9511625086284538
41,7064.370214366701,2830.05,0.9511625086284538
41,325427.9038021264,2352.675,0.9511625086284538
41,16748.02059756571,2822.925,0.9511625086284538
41,226820.18435407028,2401.125,0.9511625086284538
41,5835.83964512964,2788.7250000000004,0.9511625086284538
41,140665.61630228214,2452.425,0.9511625086284538
41,225955.28546335213,2496.5999999999995,0.9511625086284538
41,84954.51027768583,2527.95,0.9511625086284538
41,39477.97074715636,2811.525,0.9511625086284538
41,335401.4042058095,1913.7749999999996,0.9511625086284538
41,389742.8319907812,2329.875,0.9511625086284538
41,155980.00105798244,2401.1249999999995,0.9511625086284538
41,515551.386190894,2240.1,0.9511625086284538
41,239970.1825761143,2307.075,0.9511625086284538
41,231715.8556283944,2510.85,0.9511625086284538
41,352126.94572199904,2143.2,0.9511625086284538
41,256997.00556094619,2827.2,0.9511625086284538
41,300429.7237507105,2510.8499999999995,0.9511625086284538
41,307616.20650638273,2385.45,0.9511625086284538
41,208042.92645167443,2659.05,0.9511625086284538
41,278141.35741606244,2818.65,0.9511625086284538
41,118791.2511697919,2828.625,0.9511625086284538
41,119041.68072464709,2325.5999999999995,0.9511625086284538
41,791157.0264371588,1719.975,0.9511625086284538
41,34288.850279099854,2525.0999999999995,0.9511625086284538
41,848112.8599899821,2230.125,0.9511625086284538
41,226220.01269050638,2329.875,0.9511625086284538
41,432769.8006606182,1918.0499999999997,0.9511625086284538
41,9425.503428945336,2748.8250000000003,0.9511625086284538
41,40775.91388545097,2831.475,0.9511625086284538
41,350378.1677198245,2415.375,0.9511625086284538
41,9641.75841139368,2821.5,0.9511625086284538
41,7270.611996666848,2824.3499999999995,0.9511625086284538
41,19851.786950825484,2835.75,0.9511625086284538
41,3065.8887205015913,2818.65,0.9511625086284538
41,8682.848012971226,2818.65,0.9511625086284538
41,1173370.1912227469,2242.95,0.9511625086284538
41,265127.80023301515,2198.7749999999996,0.9511625086284538
41,295720.23513776937,2470.95,0.9511625086284538
41,206263.47007736858,2335.575,0.9511625086284538
41,148430.78329001358,2590.65,0.9511625086284538
41,8039.291305775782,2825.7749999999996,0.9511625086284538
41,76943.59162085137,2797.2749999999996,0.9511625086284538
41,24831.149185389702,2815.8,0.9511625086284538
41,651551.9429972965,2270.025,0.9511625086284538
41,284745.3296420311,2194.5,0.9511625086284538
41,21486.65937427992,2814.375,0.9511625086284538
41,312106.2816671615,2423.9249999999997,0.9511625086284538
41,755902.7172104785,1747.05,0.9511625086284538
41,101846.02130785355,2800.125,0.9511625086284538
41,572192.0913254656,2319.8999999999996,0.9511625086284538
41,122511.10770595024,2827.2,0.9511625086284538
41,99685.98141888654,2790.1499999999996,0.9511625086284538
41,474367.429939574,1794.0749999999998,0.9511625086284538
41,120732.39965689661,2684.7,0.9511625086284538
41,194827.86385276442,2170.2749999999996,0.9511625086284538
41,145512.26135672993,2606.325,0.9511625086284538
41,443431.1694144879,2308.5,0.9511625086284538
41,148576.43169069686,2805.825,0.9511625086284538
41,79958.7288304104,2825.775,0.9511625086284538
41,107989.8821132538,2827.2,0.9511625086284538
41,68982.5135128891,2801.55,0.9511625086284538
41,44477.67679660731,2811.525,0.9511625086284538
41,394004.59580933704,2261.4749999999995,0.9511625086284538
41,283944.3550626565,2321.325,0.9511625086284538
41,18771.34912587188,2723.1749999999997,0.9511625086284538
41,4285.048631534817,2801.5499999999997,0.9511625086284538
41,2855.797535877967,2832.8999999999996,0.9511625086284538
41,137722.54647286906,2355.5249999999996,0.9511625086284538
41,779066.7623083232,1925.1749999999997,0.9511625086284538
41,56410.28084550246,2681.8499999999995,0.9511625086284538
41,321839.9768760819,2344.125,0.9511625086284538
41,41769.88403817735,2831.475,0.9511625086284538
41,303468.23978945636,2391.15,0.9511625086284538
41,578428.0686424513,1811.1749999999997,0.9511625086284538
41,535613.7717976595,2231.5499999999997,0.9511625086284538
41,231899.50409112588,2731.7249999999995,0.9511625086284538
41,272793.5076212012,2559.2999999999997,0.9511625086284538
41,271037.54062165087,2824.35,0.9511625086284538
41,156889.06878971012,2441.025,0.9511625086284538
41,243316.302203006,2388.3,0.9511625086284538
41,246278.68162939977,2371.2,0.9511625086284538
41,120848.7200189621,2603.475,0.9511625086284538
41,391318.9035069361,2325.6,0.9511625086284538
41,111947.46774968338,2818.6499999999996,0.9511625086284538
41,35235.94372883736,2814.375,0.9511625086284538
41,17824.738924009645,2828.625,0.9511625086284538
41,12139.728605095757,2818.65,0.9511625086284538
41,5221.6569506875985,2815.8,0.9511625086284538
41,676243.327755596,2205.8999999999996,0.9511625086284538
41,837949.5194781121,2217.3,0.9511625086284538
41,55848.31632577781,2736.0,0.9511625086284538
41,105597.96286651437,2717.4750000000004,0.9511625086284538
41,1285286.0455199287,2319.9,0.9511625086284538
41,30819.858218734546,2817.225,0.9511625086284538
41,1480013.8279708305,2220.1499999999996,0.9511625086284538
41,368798.96930040675,2409.675,0.9511625086284538
41,8104.85592081646,2828.625,0.9511625086284538
41,1021767.3966080758,2275.7250000000004,0.9511625086284538
41,279837.62788126396,2345.5499999999997,0.9511625086284538
41,50757.974473517985,2750.25,0.9511625086284538
41,67963.51881016223,2827.2,0.9511625086284538
41,44001.16786112133,2817.2249999999995,0.9511625086284538
41,80461.1663433467,2751.6749999999997,0.9511625086284538
41,145090.64749826503,2553.6,0.9511625086284538
41,372891.0741168407,2345.5499999999997,0.9511625086284538
41,349542.20440653386,2374.0499999999997,0.9511625086284538
41,49945.622033968604,2810.1000000000004,0.9511625086284538
41,35143.626048566846,2832.8999999999996,0.9511625086284538
41,546565.1911215932,2287.125,0.9511625086284538
41,31119.276234219575,2765.925,0.9511625086284538
41,473431.16047034,2211.6,0.9511625086284538
41,105046.85239172337,2812.95,0.9511625086284538
41,50808.1193027529,2697.5249999999996,0.9511625086284538
41,3881.3762749768766,2790.1499999999996,0.9511625086284538
41,1008543.4591621109,1759.875,0.9511625086284538
41,5336.943999904495,2814.375,0.9511625086284538
41,1904.742854366726,2832.9,0.9511625086284538
41,28946.105569328043,2663.325,0.9511625086284538
41,182854.9142115509,2532.225,0.9511625086284538
41,7190.491145907682,2828.625,0.9511625086284538
41,328871.2432403748,2371.2000000000003,0.9511625086284538
41,8960.992613280978,2804.4,0.9511625086284538
41,253746.02090201824,2412.525,0.9511625086284538
41,25861.351885373235,2802.9749999999995,0.9511625086284538
41,25269.985886197923,2814.375,0.9511625086284538
41,26701.562150638852,2755.95,0.9511625086284538
41,12494.551539553906,2654.7749999999996,0.9511625086284538
41,19414.591184498815,2821.5,0.9511625086284538
41,9805.668881918802,2808.6749999999997,0.9511625086284538
41,461677.1074960104,2066.25,0.9511625086284538
41,778835.8519291151,2007.8249999999998,0.9511625086284538
41,683028.989273033,2358.375,0.9511625086284538
41,88206.69754062803,2731.725,0.9511625086284538
41,1270.925385941854,2807.25,0.9511625086284538
41,1369.9163045669845,2825.775,0.9511625086284538
41,17942.58282955241,2774.4749999999995,0.9511625086284538
41,242981.4475446028,2194.4999999999995,0.9511625086284538
41,369594.69950601325,2345.55,0.9511625086284538
41,98660.66946992517,2537.9249999999997,0.9511625086284538
41,42349.53467634047,2723.175,0.9511625086284538
41,89299.8351287597,2626.2749999999996,0.9511625086284538
41,344290.86879729683,1918.05,0.9511625086284538
41,144624.119325574,2814.375,0.9511625086284538
41,256235.36456834577,2774.4750000000004,0.9511625086284538
41,114798.0024138734,2580.6749999999997,0.9511625086284538
41,242852.1061510987,2318.475,0.9511625086284538
41,378833.24486722914,2103.3,0.9511625086284538
41,193117.19000305748,2476.6499999999996,0.9511625086284538
41,152723.4538249151,2451.0,0.9511625086284538
41,129699.44904504094,2825.775,0.9511625086284538
41,560815.6779165799,2257.2,0.9511625086284538
41,53555.66847025449,2825.7749999999996,0.9511625086284538
41,398164.8224108913,2346.975,0.9511625086284538
41,455362.3693955686,2200.2,0.9511625086284538
42,200436.06840699987,2372.6249999999995,0.9502113461198253
42,664690.9027837256,2234.3999999999996,0.9502113461198253
42,286983.2888566965,2238.675,0.9502113461198253
42,38650.49549916533,2827.2,0.9502113461198253
42,270352.2343798938,2331.3,0.9502113461198253
42,96134.26432858474,2485.2,0.9502113461198253
42,87935.82809210834,2720.325,0.9502113461198253
42,107763.0795768002,2716.0499999999997,0.9502113461198253
42,102774.37279373784,2745.975,0.9502113461198253
42,108478.30069272612,2828.625,0.9502113461198253
42,34836.634614313894,2720.325,0.9502113461198253
42,19538.700113828476,2821.4999999999995,0.9502113461198253
42,15594.841866318175,2804.3999999999996,0.9502113461198253
42,58160.21598470629,2602.0499999999993,0.9502113461198253
42,138027.39023047817,2553.6000000000004,0.9502113461198253
42,2154.1974304687687,2822.9249999999997,0.9502113461198253
42,38697.70998840726,2820.0750000000003,0.9502113461198253
42,28743.66288189235,2797.2749999999996,0.9502113461198253
42,413014.1524986663,2134.6499999999996,0.9502113461198253
42,189365.54448882397,2602.05,0.9502113461198253
42,174259.88537151436,2453.85,0.9502113461198253
42,98054.73896547801,2610.5999999999995,0.9502113461198253
42,43649.68734437297,2671.8749999999995,0.9502113461198253
42,28846.293034024857,2723.1749999999997,0.9502113461198253
42,861760.9018301019,2178.825,0.9502113461198253
42,34598.397534657954,2830.05,0.9502113461198253
42,528487.7756772981,2089.0499999999997,0.9502113461198253
42,91081.03620476167,2814.375,0.9502113461198253
42,131669.0209431323,2828.625,0.9502113461198253
42,155185.47762946467,2677.575,0.9502113461198253
42,305448.18887803995,2312.7749999999996,0.9502113461198253
42,143122.4582523906,2827.2000000000003,0.9502113461198253
42,61961.438620759356,2433.9,0.9502113461198253
42,229485.83870153737,2389.7250000000004,0.9502113461198253
42,29479.65782544875,2808.675,0.9502113461198253
42,79166.43301755932,2820.075,0.9502113461198253
42,582071.627836804,2201.625,0.9502113461198253
42,659787.8118587409,2211.6,0.9502113461198253
42,185612.55902614532,2499.45,0.9502113461198253
42,12876.888656941259,2700.375,0.9502113461198253
42,19202.781913145027,2814.375,0.9502113461198253
42,469112.648421033,2205.8999999999996,0.9502113461198253
42,16101.010595895805,2832.9,0.9502113461198253
42,427102.9360866538,2174.55,0.9502113461198253
42,127854.70209544877,2463.825,0.9502113461198253
42,20002.657489461155,2686.125,0.9502113461198253
42,10994.79465868041,2821.5,0.9502113461198253
42,18906.463384287294,2731.7250000000004,0.9502113461198253
42,668562.7586366732,2215.875,0.9502113461198253
42,445316.7650059957,1953.6749999999997,0.9502113461198253
42,22865.18017475309,2831.4750000000004,0.9502113461198253
42,32043.9420307479,2810.1,0.9502113461198253
42,1043847.9956967144,1761.3,0.9502113461198253
42,99568.64071696898,2827.2,0.9502113461198253
42,216303.38760594785,2374.0499999999997,0.9502113461198253
42,397397.124731939,2399.7,0.9502113461198253
42,112343.80367684178,2640.525,0.9502113461198253
42,430932.44674354326,1976.475,0.9502113461198253
42,111432.91564322263,2750.25,0.9502113461198253
42,153012.71313514502,2794.425,0.9502113461198253
42,332949.05745528685,2321.325,0.9502113461198253
42,154453.36197423807,2811.5249999999996,0.9502113461198253
42,345172.52316856413,2337.0,0.9502113461198253
42,129512.41184088311,2821.5,0.9502113461198253
42,71636.19843526925,2697.5249999999996,0.9502113461198253
42,50868.49830356943,2703.225,0.9502113461198253
42,1115535.215512148,1816.8749999999995,0.9502113461198253
42,7825.5441994397515,2797.275,0.9502113461198253
42,17757.48770759328,2717.4750000000004,0.9502113461198253
42,14413.79668748057,2802.975,0.9502113461198253
42,413747.0381460591,2428.2,0.9502113461198253
42,115041.39025550659,2596.35,0.9502113461198253
42,254131.14881627873,2493.7499999999995,0.9502113461198253
42,3721.798622018936,2832.8999999999996,0.9502113461198253
42,14298.982781954175,2690.3999999999996,0.9502113461198253
42,4636.274206500974,2811.525,0.9502113461198253
42,736882.9306070666,2254.3499999999995,0.9502113461198253
42,369528.127867382,2238.6749999999997,0.9502113461198253
42,136277.903396948,2271.45,0.9502113461198253
42,189786.4185512137,2827.2,0.9502113461198253
42,133229.6891622138,2359.8,0.9502113461198253
42,222167.5903730003,2802.9749999999995,0.9502113461198253
42,126505.7733915405,2503.725,0.9502113461198253
42,310568.9932587041,2412.525,0.9502113461198253
42,275134.83435288945,2820.075,0.9502113461198253
42,523202.48432657134,2250.075,0.9502113461198253
42,88907.45286008068,2804.3999999999996,0.9502113461198253
42,41744.96144578089,2639.0999999999995,0.9502113461198253
42,468414.32991744694,2336.9999999999995,0.9502113461198253
42,15955.160652324214,2821.4999999999995,0.9502113461198253
42,103785.30005051431,2634.825,0.9502113461198253
42,21485.201158150823,2824.3499999999995,0.9502113461198253
42,496818.5361720164,2271.45,0.9502113461198253
42,12770.951711879286,2778.75,0.9502113461198253
42,15253.074046186424,2811.5249999999996,0.9502113461198253
42,215438.28485832963,2458.125,0.9502113461198253
42,54512.843982181876,2649.075,0.9502113461198253
42,577484.2066813294,2164.575,0.9502113461198253
42,12192.87991492571,2760.2250000000004,0.9502113461198253
42,19034.52272377773,2821.5,0.9502113461198253
42,4439.256678970726,2828.625,0.9502113461198253
42,972240.4602062545,1823.9999999999998,0.9502113461198253
42,39562.10901550161,2710.35,0.9502113461198253
42,1135.0237374306332,2800.125,0.9502113461198253
42,4770.193287232625,2755.95,0.9502113461198253
42,12791.094081825844,2817.225,0.9502113461198253
42,4867.046673038573,2820.075,0.9502113461198253
42,48681.996695901646,2640.525,0.9502113461198253
42,192793.95023986304,2403.975,0.9502113461198253
42,377351.9436524033,2371.2,0.9502113461198253
42,462909.98447942757,2395.4249999999997,0.9502113461198253
42,5281.257135579483,2831.475,0.9502113461198253
42,2299.2031755260414,2832.8999999999996,0.9502113461198253
42,3985.372532103989,2804.4,0.9502113461198253
42,19496.770996821306,2818.6499999999996,0.9502113461198253
42,15731.79478782828,2745.975,0.9502113461198253
42,310156.4723329779,2409.6749999999993,0.9502113461198253
42,756175.5800542736,1715.6999999999994,0.9502113461198253
42,174638.8351870306,2488.0499999999997,0.9502113461198253
42,35774.191123097255,2594.925,0.9502113461198253
42,566747.8130968442,2214.45,0.9502113461198253
42,36438.16518438753,2795.8499999999995,0.9502113461198253
42,24284.075118155335,2817.225,0.9502113461198253
42,648090.3866749514,1969.35,0.9502113461198253
42,126411.77158581221,2412.525,0.9502113461198253
42,39256.15285070817,2797.275,0.9502113461198253
42,52508.712327746485,2822.925,0.9502113461198253
42,89699.97012689747,2764.5,0.9502113461198253
42,66008.58109260796,2797.2749999999996,0.9502113461198253
42,49367.08339744626,2801.5499999999997,0.9502113461198253
42,14802.400289676556,2694.6749999999997,0.9502113461198253
42,472990.05942298775,2146.05,0.9502113461198253
42,8140.004124676183,2808.675,0.9502113461198253
42,5028.2359444497415,2814.375,0.9502113461198253
42,107705.08743939237,2569.2749999999996,0.9502113461198253
42,167670.23786358666,2369.7749999999996,0.9502113461198253
42,157154.75092518108,2536.5,0.9502113461198253
42,207918.2342208883,2468.1000000000004,0.9502113461198253
42,26436.87502005941,2657.625,0.9502113461198253
42,5301.442011171752,2798.7,0.9502113461198253
42,5442.592346029105,2731.725,0.9502113461198253
42,17966.331606081156,2797.2749999999996,0.9502113461198253
42,7747.45778205571,2832.9,0.9502113461198253
42,345598.29692914954,2324.175,0.9502113461198253
42,1349.010183067475,2837.1749999999997,0.9502113461198253
42,414645.31480798475,2227.2749999999996,0.9502113461198253
42,3721.1911115149333,2827.2,0.9502113461198253
42,1666.224425569987,2818.65,0.9502113461198253
42,57583.695070322414,2620.575,0.9502113461198253
42,10648.713334827216,2835.75,0.9502113461198253
42,9936.661788157495,2831.475,0.9502113461198253
42,6198.886706506146,2827.2000000000003,0.9502113461198253
42,3817.7417282329216,2820.075,0.9502113461198253
42,4656.146589500451,2835.75,0.9502113461198253
42,10584.621902797957,2831.475,0.9502113461198253
42,707954.7826329204,1939.4249999999997,0.9502113461198253
42,46165.23857133191,2760.225,0.9502113461198253
42,240521.59786080915,2463.825,0.9502113461198253
42,435940.88727914554,2325.6,0.9502113461198253
42,47388.466114624476,2727.45,0.9502113461198253
42,5900.876659039929,2800.125,0.9502113461198253
42,9981.74012667862,2828.625,0.9502113461198253
42,3929.729288010865,2831.475,0.9502113461198253
42,7397.685086538718,2733.1499999999996,0.9502113461198253
42,429470.74852202926,2325.6000000000004,0.9502113461198253
42,17472.018574675974,2721.75,0.9502113461198253
42,10917.33072983079,2834.325,0.9502113461198253
42,151852.97258723865,2576.4,0.9502113461198253
42,24549.629796328813,2835.75,0.9502113461198253
42,14003.040715934345,2778.75,0.9502113461198253
42,258331.0671028098,2419.6499999999996,0.9502113461198253
42,9394.560237647334,2763.075,0.9502113461198253
42,9990.72390240118,2820.075,0.9502113461198253
42,6709.905667186133,2800.125,0.9502113461198253
42,2558.9239480618844,2831.475,0.9502113461198253
42,200427.30050154903,2495.175,0.9502113461198253
42,821824.687927726,2214.45,0.9502113461198253
42,311552.9032739536,2399.7,0.9502113461198253
42,347411.2337291618,2436.75,0.9502113461198253
42,1123736.761593089,1936.5749999999996,0.9502113461198253
42,174246.44738234897,2488.05,0.9502113461198253
42,17890.977887058078,2828.625,0.9502113461198253
42,4087.6765392661478,2822.9249999999997,0.9502113461198253
42,1481.8113883928745,2832.9,0.9502113461198253
42,261111.1678500619,2536.5,0.9502113461198253
42,7220.149091878391,2838.6000000000004,0.9502113461198253
42,110106.21303436125,2537.925,0.9502113461198253
42,24158.945249514763,2765.925,0.9502113461198253
42,26794.2566516987,2830.0499999999997,0.9502113461198253
42,72680.18057662222,2711.7749999999996,0.9502113461198253
42,75567.3777061842,2698.95,0.9502113461198253
42,429660.13597180624,2220.1499999999996,0.9502113461198253
42,7501.761520048592,2805.825,0.9502113461198253
42,592608.8089047512,2309.925,0.9502113461198253
42,4638.8939593802625,2770.2,0.9502113461198253
42,469794.5212270873,1775.5500000000002,0.9502113461198253
42,5607.680599537016,2822.925,0.9502113461198253
42,4372.30324963862,2824.3500000000004,0.9502113461198253
42,14472.698067261932,2781.5999999999995,0.9502113461198253
42,15557.201146258612,2821.5,0.9502113461198253
42,59958.73948583521,2664.75,0.9502113461198253
42,47883.86416950117,2629.125,0.9502113461198253
42,499712.1467399703,2261.475,0.9502113461198253
42,10221.3026369943,2711.775,0.9502113461198253
42,104163.45942274937,2565.0,0.9502113461198253
42,43114.0504707217,2835.75,0.9502113461198253
42,68118.85116435926,2773.05,0.9502113461198253
42,44284.690953982994,2821.5,0.9502113461198253
42,31625.094534322416,2710.35,0.9502113461198253
42,547748.0026226382,2299.95,0.9502113461198253
42,50882.97610829114,2654.775,0.9502113461198253
42,19208.94904761248,2778.75,0.9502113461198253
42,17690.17632197337,2805.825,0.9502113461198253
42,165282.88789978292,2470.95,0.9502113461198253
42,376325.5433771699,2352.675,0.9502113461198253
42,395779.53221754555,2352.675,0.9502113461198253
42,204841.13790304714,2483.7749999999996,0.9502113461198253
42,1035.8621061983072,2804.4,0.9502113461198253
42,145686.53861687478,2523.675,0.9502113461198253
42,33900.14654019131,2817.225,0.9502113461198253
42,35562.32091346104,2828.625,0.9502113461198253
42,41863.14181412259,2827.2,0.9502113461198253
42,8535.481003831155,2667.6,0.9502113461198253
42,322668.57840497897,2213.0249999999996,0.9502113461198253
42,44296.171298244764,2663.325,0.9502113461198253
42,554250.6902395942,2342.7000000000003,0.9502113461198253
42,140514.90105870372,2502.3,0.9502113461198253
42,53439.48647649835,2798.7,0.9502113461198253
42,687269.5883202518,2267.1749999999997,0.9502113461198253
42,442915.026304449,2317.05,0.9502113461198253
42,475927.80911506736,2161.7250000000004,0.9502113461198253
42,109085.50950517115,2443.8749999999995,0.9502113461198253
42,106347.10179349495,2753.1,0.9502113461198253
42,43041.17045278894,2550.75,0.9502113461198253
42,87974.27127026292,2536.5,0.9502113461198253
42,90161.08187371664,2818.6499999999996,0.9502113461198253
42,273175.95091778436,2302.8,0.9502113461198253
42,57035.95077010049,2780.175,0.9502113461198253
42,348526.1897407128,2325.6,0.9502113461198253
42,70927.78890629698,2817.225,0.9502113461198253
42,70657.62826143444,2810.1,0.9502113461198253
42,21135.69647581724,2838.6,0.9502113461198253
42,37432.88871772607,2711.7749999999996,0.9502113461198253
42,29631.515053319432,2730.3,0.9502113461198253
42,1608.938635633351,2815.8,0.9502113461198253
42,4723.947824878538,2824.35,0.9502113461198253
42,6734.063505061421,2818.6499999999996,0.9502113461198253
42,425880.7903343409,2292.825,0.9502113461198253
42,42661.75869192015,2820.075,0.9502113461198253
42,21799.347777881238,2686.125,0.9502113461198253
42,119364.75829265884,2536.5,0.9502113461198253
42,759538.0318506157,2211.5999999999995,0.9502113461198253
42,580440.0201878042,2285.7,0.9502113461198253
42,24725.002074495602,2827.2,0.9502113461198253
42,66328.33118213865,2783.0249999999996,0.9502113461198253
42,74724.33172875302,2827.2,0.9502113461198253
42,221965.8321106936,2369.775,0.9502113461198253
42,78182.34894674818,2812.95,0.9502113461198253
42,55035.858917186415,2832.8999999999996,0.9502113461198253
42,30585.22765948163,2664.75,0.9502113461198253
42,36626.15693280021,2830.0499999999997,0.9502113461198253
42,116511.91889355358,2537.9249999999997,0.9502113461198253
42,365264.341768253,2217.2999999999997,0.9502113461198253
42,419055.7150438953,2376.8999999999996,0.9502113461198253
42,255182.7764805599,2378.325,0.9502113461198253
42,37602.218173781104,2781.6,0.9502113461198253
